VehicleID,EngineSize,Cylinders,FuelType,Weight,DriveType,CityMPG,HighwayMPG,CombinedMPG,PetrolConsumptionL_100km
384,4.5,4,Petrol,4659,Front-wheel Drive,34,26,30,7.69
385,3.9,4,Diesel,5000,All-wheel Drive,20,24,21,12.07
386,4.2,4,Diesel,5055,All-wheel Drive,31,40,35,7.47
387,2.1,6,Diesel,5326,Front-wheel Drive,10,25,16,14.32
388,1.7,4,Hybrid,3419,Front-wheel Drive,34,32,33,6.86
389,4.0,8,Hybrid,4225,All-wheel Drive,17,43,28,8.31
390,4.2,4,Hybrid,4187,Rear-wheel Drive,26,37,30,7.2
391,5.0,5,Diesel,3105,Front-wheel Drive,17,22,19,11.92
392,2.7,8,Diesel,3891,Front-wheel Drive,22,29,25,8.31
393,2.5,5,Diesel,2431,Front-wheel Drive,32,42,36,6.85
394,4.1,6,Petrol,4993,Front-wheel Drive,14,22,17,14.21
395,2.4,6,Petrol,2530,Rear-wheel Drive,15,20,17,13.06
396,4.7,4,Petrol,2367,All-wheel Drive,29,25,27,7.95
397,4.4,5,Petrol,2766,Rear-wheel Drive,34,42,37,6.33
398,2.7,4,Petrol,4100,Rear-wheel Drive,34,35,34,6.96
399,4.0,4,Petrol,2546,Rear-wheel Drive,23,44,32,7.98
400,4.0,4,Hybrid,5440,Front-wheel Drive,26,36,30,7.5
401,1.4,6,Diesel,2666,Front-wheel Drive,25,46,34,6.59
402,4.6,4,Petrol,5650,Front-wheel Drive,18,35,25,9.47
403,3.0,4,Petrol,3996,All-wheel Drive,28,44,35,7.31
404,4.3,4,Diesel,2741,Front-wheel Drive,11,29,19,13.14
405,2.3,8,Diesel,3074,Front-wheel Drive,13,26,18,12.59
406,4.6,3,Hybrid,5432,Front-wheel Drive,29,27,28,8.96
407,2.6,3,Hybrid,4962,All-wheel Drive,18,22,19,11.94
408,1.0,4,Hybrid,4090,All-wheel Drive,13,24,17,12.94
409,4.6,8,Petrol,3570,All-wheel Drive,14,38,24,9.91
410,1.4,8,Petrol,4574,Front-wheel Drive,15,26,19,13.01
411,2.3,5,Diesel,4703,Front-wheel Drive,29,37,32,7.24
412,4.8,6,Petrol,2866,Front-wheel Drive,10,41,23,10.78
413,4.8,4,Diesel,3092,All-wheel Drive,22,45,32,6.96
414,3.3,8,Petrol,5782,Front-wheel Drive,27,37,31,7.66
415,3.5,4,Diesel,4132,All-wheel Drive,12,44,26,9.51
416,2.8,4,Petrol,3192,Rear-wheel Drive,29,25,27,8.88
417,2.2,4,Petrol,3728,All-wheel Drive,14,24,18,12.99
418,2.3,4,Petrol,5032,Rear-wheel Drive,22,25,23,9.94
419,3.7,6,Hybrid,4077,All-wheel Drive,19,48,32,7.22
420,4.0,4,Petrol,3170,Front-wheel Drive,12,47,27,9.24
421,4.2,8,Hybrid,2087,Rear-wheel Drive,20,25,22,10.63
422,4.2,4,Diesel,5373,Front-wheel Drive,10,41,23,9.39
423,1.4,4,Diesel,2827,Rear-wheel Drive,24,45,33,7.26
424,3.0,4,Diesel,2590,All-wheel Drive,33,41,36,6.52
425,1.2,5,Diesel,5810,Front-wheel Drive,33,44,37,6.55
426,3.2,6,Petrol,5095,Rear-wheel Drive,13,42,26,8.99
427,2.8,4,Petrol,5491,Rear-wheel Drive,24,30,26,9.0
428,4.6,4,Diesel,4224,All-wheel Drive,16,36,25,9.84
429,2.4,4,Diesel,5258,Front-wheel Drive,24,45,33,8.26
430,1.5,5,Petrol,2781,Rear-wheel Drive,13,28,19,12.29
431,1.6,8,Diesel,3237,All-wheel Drive,12,41,25,9.91
432,4.0,3,Petrol,5366,All-wheel Drive,32,35,33,6.45
433,3.5,6,Petrol,3799,All-wheel Drive,23,29,25,9.37
434,1.4,4,Petrol,4735,All-wheel Drive,15,34,23,10.09
435,1.3,4,Petrol,4037,Rear-wheel Drive,10,27,17,13.25
436,3.8,8,Petrol,4639,Rear-wheel Drive,18,33,24,10.05
437,1.3,4,Petrol,2749,Front-wheel Drive,21,35,27,9.19
438,4.3,4,Petrol,3616,Rear-wheel Drive,27,38,31,7.84
439,3.8,4,Petrol,5268,Front-wheel Drive,12,22,16,14.75
440,1.3,4,Petrol,2808,Front-wheel Drive,30,32,30,7.62
441,1.3,6,Petrol,2802,Front-wheel Drive,28,49,37,7.06
442,4.9,5,Petrol,4495,Front-wheel Drive,12,47,27,8.91
443,2.5,8,Petrol,3204,All-wheel Drive,33,28,30,7.63
444,2.5,4,Petrol,4101,Front-wheel Drive,23,31,26,9.98
445,4.3,4,Petrol,2164,All-wheel Drive,13,44,26,7.75
446,4.8,3,Diesel,4483,All-wheel Drive,22,24,22,10.72
447,4.9,4,Petrol,5601,Rear-wheel Drive,22,40,30,7.97
448,4.0,8,Petrol,5860,Rear-wheel Drive,11,38,23,11.29
449,2.5,5,Petrol,5327,Rear-wheel Drive,30,26,28,8.3
450,1.3,4,Petrol,5369,Rear-wheel Drive,11,26,17,13.55
451,4.1,6,Diesel,3856,Front-wheel Drive,19,38,27,8.95
452,3.2,6,Petrol,4000,Rear-wheel Drive,20,27,23,8.84
453,2.7,3,Petrol,3159,Rear-wheel Drive,33,25,29,7.19
454,4.6,6,Petrol,2476,Front-wheel Drive,24,22,23,9.29
455,1.4,4,Petrol,4771,Front-wheel Drive,12,41,25,9.33
456,3.0,4,Petrol,4800,Rear-wheel Drive,23,20,21,11.4
457,1.0,4,Diesel,3137,All-wheel Drive,27,25,26,9.68
458,2.9,4,Petrol,2356,All-wheel Drive,28,42,34,7.16
459,1.2,4,Petrol,4470,All-wheel Drive,28,39,32,7.17
460,1.5,4,Diesel,4364,All-wheel Drive,10,39,23,10.22
461,1.5,4,Diesel,3732,Rear-wheel Drive,28,38,32,7.61
462,3.6,6,Diesel,3210,Rear-wheel Drive,12,40,24,10.14
463,4.0,8,Petrol,5337,Front-wheel Drive,29,47,37,6.14
464,3.3,6,Petrol,4750,All-wheel Drive,17,32,23,10.58
465,4.8,4,Petrol,5013,Front-wheel Drive,34,46,39,5.94
466,2.5,4,Diesel,3798,Rear-wheel Drive,26,36,30,7.46
467,2.1,4,Petrol,2546,All-wheel Drive,10,41,23,10.2
468,4.5,4,Petrol,2858,All-wheel Drive,15,37,24,10.33
469,1.9,4,Diesel,2041,Rear-wheel Drive,26,39,31,7.12
470,4.9,5,Diesel,3748,Front-wheel Drive,30,49,38,5.81
471,1.0,6,Petrol,3111,Rear-wheel Drive,10,25,16,14.76
472,4.9,5,Diesel,5356,Rear-wheel Drive,22,30,25,9.93
473,1.2,4,Diesel,5226,All-wheel Drive,33,46,38,5.9
474,4.6,4,Petrol,4341,All-wheel Drive,21,25,22,11.18
475,3.1,5,Hybrid,4817,Front-wheel Drive,14,47,28,8.88
476,5.0,4,Petrol,3560,Front-wheel Drive,31,45,37,6.51
477,1.3,4,Diesel,5777,All-wheel Drive,29,26,27,9.3
478,3.2,4,Diesel,3317,All-wheel Drive,22,20,21,10.94
479,4.9,4,Petrol,4106,Front-wheel Drive,17,47,30,8.59
480,3.1,3,Petrol,3489,Rear-wheel Drive,21,41,30,8.59
481,3.5,6,Hybrid,5689,Front-wheel Drive,34,44,38,6.91
482,3.8,6,Petrol,4566,Front-wheel Drive,18,43,29,8.43
483,2.8,4,Petrol,5760,All-wheel Drive,26,27,26,8.42
484,3.5,3,Petrol,2195,All-wheel Drive,23,46,33,7.46
485,3.3,6,Diesel,4923,Front-wheel Drive,16,33,23,10.94
486,4.6,4,Hybrid,3767,Front-wheel Drive,13,41,25,8.11
487,1.2,4,Petrol,3320,All-wheel Drive,33,39,35,6.96
488,2.1,3,Diesel,5273,Rear-wheel Drive,16,20,17,14.04
489,4.8,4,Petrol,2434,All-wheel Drive,26,24,25,9.08
490,4.6,6,Hybrid,5944,Front-wheel Drive,26,48,35,5.76
491,2.8,6,Petrol,3755,Rear-wheel Drive,10,24,16,14.47
492,3.5,4,Petrol,4909,Rear-wheel Drive,11,33,20,12.01
493,2.1,4,Petrol,5863,All-wheel Drive,27,26,26,8.74
494,1.8,4,Petrol,3315,Front-wheel Drive,18,36,26,9.83
495,2.9,3,Petrol,2847,Rear-wheel Drive,14,48,29,8.12
496,2.4,8,Diesel,2480,All-wheel Drive,10,30,19,12.45
497,3.3,5,Petrol,5977,All-wheel Drive,16,41,27,8.58
498,1.3,4,Hybrid,5055,Rear-wheel Drive,11,26,17,13.7
499,4.9,6,Diesel,3812,Rear-wheel Drive,12,20,15,15.56
500,4.9,6,Diesel,2282,Front-wheel Drive,13,34,22,10.68
501,3.8,6,Petrol,5894,Rear-wheel Drive,12,38,23,10.08
502,3.1,3,Diesel,2596,All-wheel Drive,28,29,28,8.12
503,2.2,4,Diesel,4266,All-wheel Drive,34,28,31,7.93
504,4.3,5,Diesel,2991,Front-wheel Drive,21,32,25,9.35
505,3.7,4,Hybrid,4948,All-wheel Drive,24,43,32,7.83
506,1.7,8,Petrol,3908,Front-wheel Drive,13,32,21,11.25
507,4.6,5,Petrol,5810,Front-wheel Drive,33,49,40,5.48
508,4.3,8,Diesel,4005,Front-wheel Drive,10,45,25,8.82
509,4.8,4,Diesel,2826,All-wheel Drive,25,25,25,9.4
510,3.9,6,Petrol,3865,Rear-wheel Drive,15,27,20,12.28
511,3.5,4,Petrol,2289,Front-wheel Drive,26,31,28,9.17
512,2.7,8,Diesel,2563,Front-wheel Drive,14,21,17,14.77
513,4.7,4,Petrol,2501,All-wheel Drive,32,48,39,6.57
514,4.5,4,Petrol,5580,All-wheel Drive,22,35,27,9.59
515,1.2,6,Petrol,4437,Front-wheel Drive,21,48,33,6.72
516,1.1,4,Petrol,2653,Front-wheel Drive,10,31,19,12.6
517,2.5,4,Petrol,5130,All-wheel Drive,34,42,37,5.97
518,4.2,8,Hybrid,3080,All-wheel Drive,21,37,28,8.63
519,4.9,4,Diesel,3655,All-wheel Drive,34,22,28,8.9
520,1.6,5,Hybrid,5108,All-wheel Drive,31,37,33,6.89
521,3.4,3,Diesel,5769,Rear-wheel Drive,11,30,19,12.58
522,2.5,6,Petrol,2466,All-wheel Drive,27,24,25,9.46
523,4.9,5,Diesel,2799,All-wheel Drive,18,32,24,9.93
524,4.4,4,Hybrid,5859,All-wheel Drive,25,29,26,8.97
525,4.4,3,Hybrid,4173,Rear-wheel Drive,29,40,33,6.47
526,2.9,4,Diesel,3748,All-wheel Drive,24,41,31,8.31
527,2.7,3,Petrol,5534,All-wheel Drive,31,34,32,7.57
528,2.1,3,Petrol,5408,All-wheel Drive,19,25,21,11.51
529,1.2,5,Petrol,5772,Front-wheel Drive,11,35,21,11.9
530,4.5,4,Hybrid,4027,Front-wheel Drive,13,42,26,9.55
531,4.3,4,Petrol,5256,Rear-wheel Drive,27,49,36,5.76
532,5.0,5,Diesel,5692,All-wheel Drive,28,27,27,9.31
533,5.0,3,Petrol,5123,Front-wheel Drive,27,39,32,7.49
534,3.2,4,Diesel,5415,Rear-wheel Drive,23,44,32,7.42
535,4.1,4,Petrol,4900,Front-wheel Drive,17,22,19,12.66
536,4.8,4,Petrol,3967,All-wheel Drive,14,24,18,13.26
537,4.4,5,Petrol,3870,Front-wheel Drive,14,34,23,9.88
538,2.0,6,Diesel,3930,All-wheel Drive,17,22,19,11.77
539,2.8,4,Petrol,4660,Rear-wheel Drive,20,34,26,7.43
540,1.5,3,Diesel,4461,All-wheel Drive,33,21,27,9.15
541,4.8,3,Petrol,4363,All-wheel Drive,32,31,31,8.67
542,3.4,4,Diesel,4193,All-wheel Drive,30,46,37,6.1
543,1.9,8,Petrol,5447,Rear-wheel Drive,16,24,19,12.93
544,3.7,4,Diesel,4011,Front-wheel Drive,22,28,24,9.36
545,3.5,4,Petrol,4252,Front-wheel Drive,26,41,32,7.1
546,2.4,4,Diesel,4026,Rear-wheel Drive,28,23,25,10.04
547,1.5,5,Petrol,2457,All-wheel Drive,12,42,25,9.03
548,3.7,5,Diesel,4734,Rear-wheel Drive,11,45,26,8.85
549,3.1,5,Hybrid,3254,Rear-wheel Drive,15,40,26,8.87
550,4.1,6,Petrol,5709,Rear-wheel Drive,28,47,36,6.41
551,3.1,4,Petrol,3291,All-wheel Drive,24,26,24,10.33
552,4.4,4,Diesel,2945,Front-wheel Drive,13,35,22,10.09
553,3.2,4,Diesel,3786,Rear-wheel Drive,28,32,29,7.92
554,3.2,5,Petrol,5429,Rear-wheel Drive,16,21,18,12.67
555,4.5,5,Petrol,2488,Rear-wheel Drive,29,21,25,8.4
556,2.6,4,Petrol,4671,Rear-wheel Drive,30,28,29,8.28
557,1.5,5,Petrol,2039,Front-wheel Drive,23,34,27,8.63
558,1.1,5,Petrol,2729,Rear-wheel Drive,16,23,19,10.93
559,4.0,6,Diesel,2747,Rear-wheel Drive,29,36,32,7.63
560,3.5,4,Petrol,5263,All-wheel Drive,23,28,25,9.63
561,3.8,6,Petrol,4322,All-wheel Drive,31,34,32,7.1
562,1.9,4,Diesel,3622,Front-wheel Drive,34,20,27,8.13
563,1.5,5,Petrol,4799,Rear-wheel Drive,31,49,39,6.02
564,1.1,8,Diesel,2355,Rear-wheel Drive,14,46,28,9.78
565,2.4,4,Diesel,4202,Rear-wheel Drive,24,21,22,10.57
566,3.4,6,Petrol,4739,Rear-wheel Drive,21,28,24,9.49
567,2.6,6,Petrol,3615,Front-wheel Drive,26,30,27,8.49
568,2.7,3,Hybrid,5590,Front-wheel Drive,33,38,35,6.0
569,4.6,4,Hybrid,4810,Rear-wheel Drive,30,46,37,6.99
570,2.4,4,Petrol,5262,All-wheel Drive,14,20,16,14.17
571,3.1,8,Petrol,5148,Front-wheel Drive,28,38,32,6.63
572,4.1,6,Petrol,4102,Rear-wheel Drive,19,28,23,9.96
573,2.6,4,Petrol,2715,All-wheel Drive,21,47,32,8.07
574,3.5,4,Petrol,5930,All-wheel Drive,11,21,15,16.06
575,4.4,4,Diesel,5552,Rear-wheel Drive,26,24,25,9.26
576,4.8,4,Diesel,2670,Front-wheel Drive,34,36,34,6.69
577,1.6,3,Petrol,3162,Front-wheel Drive,14,45,27,8.41
578,4.7,4,Diesel,2400,Front-wheel Drive,24,20,22,10.39
579,3.0,4,Petrol,2229,All-wheel Drive,29,33,30,7.7
580,2.0,4,Petrol,5393,Rear-wheel Drive,32,31,31,8.08
581,2.8,6,Petrol,2066,All-wheel Drive,22,42,31,7.17
582,4.9,8,Petrol,3121,All-wheel Drive,29,45,36,7.53
583,3.0,6,Petrol,4161,Rear-wheel Drive,20,29,24,10.37
584,2.3,6,Diesel,4463,Front-wheel Drive,27,38,31,8.68
585,3.5,4,Petrol,5991,Rear-wheel Drive,18,34,25,8.58
586,2.0,4,Diesel,4007,All-wheel Drive,25,20,22,10.44
587,1.3,4,Petrol,3036,Front-wheel Drive,33,20,27,8.88
588,1.5,6,Petrol,5989,All-wheel Drive,24,48,34,6.95
589,1.5,8,Petrol,3682,All-wheel Drive,13,30,20,12.16
590,1.6,6,Diesel,3972,Rear-wheel Drive,33,30,31,7.88
591,1.6,6,Petrol,5293,Rear-wheel Drive,21,24,22,10.17
592,3.6,5,Diesel,3446,Rear-wheel Drive,22,22,22,10.34
593,1.7,4,Hybrid,5092,Rear-wheel Drive,18,30,23,10.18
594,2.4,4,Diesel,3519,Front-wheel Drive,24,23,23,9.46
595,4.6,3,Petrol,2214,Front-wheel Drive,27,25,26,8.86
596,2.9,3,Diesel,3167,Front-wheel Drive,29,37,32,7.58
597,3.7,5,Petrol,4537,Front-wheel Drive,31,26,28,9.06
598,1.7,4,Diesel,2902,Front-wheel Drive,16,40,26,9.2
599,1.8,4,Petrol,2339,All-wheel Drive,30,43,35,5.38
600,1.2,4,Petrol,2111,Rear-wheel Drive,21,23,21,11.21
601,1.7,4,Petrol,3001,Front-wheel Drive,19,33,25,9.96
602,2.1,4,Petrol,2381,All-wheel Drive,16,47,29,7.27
603,1.7,4,Petrol,3101,Rear-wheel Drive,23,27,24,9.73
604,1.4,4,Diesel,5737,Front-wheel Drive,24,39,30,8.38
605,1.5,6,Diesel,2085,All-wheel Drive,13,30,20,11.72
606,2.8,4,Petrol,2360,Front-wheel Drive,17,49,31,7.46
607,1.8,5,Petrol,2483,Front-wheel Drive,28,33,30,8.5
608,2.5,6,Petrol,2473,Front-wheel Drive,28,40,33,7.09
609,3.0,6,Petrol,5147,All-wheel Drive,14,22,17,13.79
610,3.8,6,Hybrid,2880,All-wheel Drive,31,30,30,7.76
611,1.2,4,Diesel,5102,All-wheel Drive,12,23,16,15.3
612,4.2,3,Petrol,5431,All-wheel Drive,19,28,23,10.25
613,3.5,4,Petrol,3347,Front-wheel Drive,24,24,24,9.71
614,1.3,4,Diesel,2167,All-wheel Drive,11,32,20,11.62
615,4.5,8,Diesel,5354,Rear-wheel Drive,30,39,34,5.94
616,4.7,5,Petrol,4952,All-wheel Drive,19,23,20,12.0
617,1.2,3,Petrol,5019,All-wheel Drive,31,26,28,8.39
618,2.1,4,Petrol,5932,All-wheel Drive,25,21,23,10.33
619,4.2,4,Petrol,5291,All-wheel Drive,12,39,24,9.38
620,4.0,5,Petrol,3295,Rear-wheel Drive,16,38,25,8.82
621,1.7,6,Petrol,3735,Rear-wheel Drive,28,26,27,8.37
622,1.8,6,Diesel,2366,All-wheel Drive,24,39,30,6.91
623,2.5,8,Petrol,5184,All-wheel Drive,21,43,30,7.52
624,2.9,4,Hybrid,3548,Rear-wheel Drive,11,40,24,11.12
625,3.5,4,Petrol,3997,Front-wheel Drive,22,44,31,7.85
626,2.5,4,Petrol,2571,Rear-wheel Drive,29,28,28,8.5
627,2.9,4,Petrol,2846,All-wheel Drive,28,38,32,6.83
628,4.0,8,Petrol,5771,Rear-wheel Drive,16,44,28,7.94
629,1.1,4,Hybrid,4952,Rear-wheel Drive,33,39,35,6.6
630,2.0,6,Petrol,4996,Front-wheel Drive,12,44,26,7.9
631,3.9,4,Petrol,2887,Rear-wheel Drive,15,47,29,8.22
632,4.6,3,Hybrid,3916,All-wheel Drive,10,49,27,8.45
633,3.0,3,Petrol,4411,Front-wheel Drive,30,21,25,10.78
634,3.1,4,Petrol,3311,All-wheel Drive,11,40,24,10.52
635,1.4,6,Petrol,5126,Front-wheel Drive,10,35,21,11.53
636,2.8,4,Petrol,5314,Front-wheel Drive,32,25,28,8.16
637,3.1,6,Petrol,4200,Front-wheel Drive,13,38,24,10.63
638,2.0,6,Petrol,2168,All-wheel Drive,14,37,24,9.24
639,2.1,4,Diesel,3817,Front-wheel Drive,11,36,22,11.04
640,2.5,6,Diesel,5180,All-wheel Drive,25,30,27,8.43
641,1.1,4,Petrol,2924,Rear-wheel Drive,17,42,28,8.64
642,2.3,5,Petrol,4943,All-wheel Drive,24,23,23,10.12
643,1.8,6,Petrol,3361,All-wheel Drive,20,43,30,7.27
644,2.3,8,Petrol,4083,Front-wheel Drive,19,27,22,10.62
645,1.5,4,Petrol,4771,Front-wheel Drive,12,43,25,9.94
646,4.6,4,Diesel,5936,Front-wheel Drive,32,37,34,7.97
647,3.4,4,Diesel,3363,Front-wheel Drive,20,32,25,10.04
648,3.7,4,Petrol,5202,Front-wheel Drive,26,40,32,7.2
649,4.2,5,Diesel,4106,Rear-wheel Drive,19,27,22,10.16
650,3.0,8,Petrol,3514,Front-wheel Drive,26,29,27,8.6
651,1.3,4,Petrol,5745,Front-wheel Drive,23,37,29,9.34
652,3.1,4,Petrol,5845,All-wheel Drive,32,37,34,6.27
653,3.3,4,Petrol,5742,All-wheel Drive,10,36,21,11.19
654,4.0,4,Diesel,3762,Rear-wheel Drive,34,35,34,6.41
655,2.7,4,Petrol,3183,Rear-wheel Drive,18,25,21,10.1
656,1.5,4,Petrol,4857,Rear-wheel Drive,33,33,33,8.19
657,2.1,6,Hybrid,5896,Rear-wheel Drive,33,49,40,5.93
658,2.5,3,Petrol,4376,All-wheel Drive,24,24,24,10.09
659,3.6,4,Petrol,4605,Front-wheel Drive,13,34,22,10.74
660,3.3,6,Petrol,3391,Front-wheel Drive,29,32,30,8.26
661,2.4,4,Petrol,2986,Front-wheel Drive,30,35,32,7.87
662,4.9,5,Hybrid,2343,Front-wheel Drive,34,35,34,6.49
663,3.4,5,Petrol,5383,Front-wheel Drive,12,36,22,11.73
664,1.9,5,Hybrid,3969,Front-wheel Drive,29,46,36,7.3
665,1.4,4,Petrol,2634,Rear-wheel Drive,30,43,35,6.98
666,1.6,4,Petrol,3237,Front-wheel Drive,16,43,28,7.93
667,2.0,6,Petrol,5229,Front-wheel Drive,30,24,27,8.23
668,1.6,6,Diesel,2163,Rear-wheel Drive,34,30,32,6.67
669,1.7,4,Petrol,2281,Front-wheel Drive,31,34,32,7.35
670,2.1,4,Diesel,5121,All-wheel Drive,12,22,16,15.21
671,1.7,3,Petrol,4177,Rear-wheel Drive,31,27,29,8.34
672,4.6,3,Petrol,3385,Front-wheel Drive,31,22,26,8.81
673,1.3,4,Petrol,4923,Front-wheel Drive,24,48,34,6.27
674,3.1,3,Diesel,4310,Rear-wheel Drive,19,23,20,12.41
675,2.6,4,Petrol,3178,Front-wheel Drive,25,46,34,6.58
676,4.9,6,Petrol,3359,Front-wheel Drive,26,33,29,7.25
677,1.4,4,Petrol,3328,Front-wheel Drive,32,42,36,6.67
678,2.6,6,Diesel,4093,Rear-wheel Drive,28,42,34,6.76
679,4.9,6,Diesel,3271,Front-wheel Drive,10,39,23,10.63
680,4.5,4,Diesel,4780,Front-wheel Drive,10,44,25,9.14
681,4.3,6,Petrol,3236,All-wheel Drive,30,25,27,8.75
682,2.0,6,Hybrid,3433,All-wheel Drive,23,43,32,7.37
683,1.7,4,Diesel,4001,Rear-wheel Drive,11,42,24,9.66
684,3.7,4,Petrol,3856,All-wheel Drive,11,23,16,14.33
685,4.7,4,Petrol,3532,Rear-wheel Drive,29,31,29,8.61
686,3.2,8,Petrol,4049,Front-wheel Drive,19,21,19,12.55
687,3.3,5,Petrol,4765,Rear-wheel Drive,24,46,33,7.16
688,2.1,4,Diesel,2741,Front-wheel Drive,24,48,34,6.89
689,4.1,5,Diesel,3870,Rear-wheel Drive,16,37,25,9.39
690,1.7,4,Diesel,3727,Front-wheel Drive,17,33,24,9.42
691,2.3,4,Petrol,3343,Front-wheel Drive,20,27,23,9.78
692,2.7,6,Petrol,2867,All-wheel Drive,25,27,25,9.47
693,3.0,4,Petrol,4300,All-wheel Drive,32,31,31,7.85
694,2.0,6,Petrol,3495,All-wheel Drive,34,20,27,8.97
695,1.5,6,Diesel,4875,All-wheel Drive,16,48,30,8.35
696,3.4,5,Petrol,2088,All-wheel Drive,29,20,24,10.21
697,2.2,4,Diesel,3928,Front-wheel Drive,18,23,20,11.55
698,3.3,6,Diesel,3038,Rear-wheel Drive,34,36,34,8.21
699,1.6,8,Diesel,5236,All-wheel Drive,28,29,28,9.27
700,2.9,4,Petrol,3797,Front-wheel Drive,33,20,27,8.22
701,3.1,4,Diesel,3450,All-wheel Drive,10,45,25,9.55
702,1.2,4,Hybrid,5628,Front-wheel Drive,27,30,28,8.03
703,2.3,6,Diesel,3867,Rear-wheel Drive,17,40,27,8.31
704,1.5,6,Diesel,5546,All-wheel Drive,17,36,25,9.26
705,1.3,4,Diesel,5995,Front-wheel Drive,31,29,30,8.45
706,5.0,6,Petrol,4739,Rear-wheel Drive,17,47,30,7.28
707,2.3,4,Diesel,2971,All-wheel Drive,23,25,23,11.41
708,4.2,6,Diesel,2617,Rear-wheel Drive,33,23,28,8.7
709,2.0,4,Diesel,3442,Rear-wheel Drive,11,45,26,8.4
710,3.7,4,Diesel,5905,All-wheel Drive,12,32,21,11.5
711,4.0,4,Petrol,3433,Rear-wheel Drive,16,46,29,7.85
712,3.4,4,Petrol,3683,Front-wheel Drive,12,30,20,11.48
713,2.9,5,Petrol,2984,All-wheel Drive,24,24,24,10.31
714,2.6,4,Petrol,5773,Rear-wheel Drive,20,33,25,9.44
715,2.4,4,Petrol,2468,Front-wheel Drive,11,44,25,9.25
716,4.7,4,Petrol,2640,Front-wheel Drive,31,21,26,9.19
717,4.3,3,Petrol,5931,Front-wheel Drive,27,22,24,9.2
718,4.9,6,Diesel,2436,Front-wheel Drive,23,48,34,6.94
719,1.5,6,Petrol,2204,Front-wheel Drive,27,22,24,10.74
720,3.9,3,Petrol,3053,Front-wheel Drive,11,30,19,11.45
721,4.8,4,Petrol,2955,Rear-wheel Drive,13,28,19,12.54
722,1.7,3,Petrol,2521,All-wheel Drive,23,38,29,8.25
723,1.3,8,Petrol,5692,All-wheel Drive,16,29,21,11.13
724,4.0,8,Petrol,3685,All-wheel Drive,24,40,31,6.28
725,3.3,5,Hybrid,2284,Rear-wheel Drive,15,25,19,12.14
726,4.4,8,Petrol,2836,All-wheel Drive,14,41,26,9.35
727,1.6,6,Diesel,3415,Front-wheel Drive,29,25,27,9.47
728,4.2,6,Diesel,4484,Front-wheel Drive,27,20,23,9.94
729,1.8,4,Hybrid,3162,Rear-wheel Drive,20,41,29,7.5
730,1.7,4,Petrol,4713,All-wheel Drive,17,20,18,13.37
731,1.7,4,Petrol,2658,Rear-wheel Drive,21,41,30,8.19
732,4.3,4,Petrol,4962,All-wheel Drive,27,48,36,6.25
733,3.7,5,Petrol,3437,Front-wheel Drive,24,45,33,7.52
734,3.1,4,Petrol,3571,Front-wheel Drive,17,41,27,8.23
735,2.4,4,Diesel,5767,All-wheel Drive,13,38,24,9.85
736,4.5,4,Petrol,2776,Front-wheel Drive,30,22,26,9.17
737,2.6,4,Petrol,2646,Rear-wheel Drive,24,25,24,9.31
738,4.3,4,Petrol,4577,All-wheel Drive,20,21,20,11.77
739,2.8,8,Hybrid,4184,Front-wheel Drive,10,34,20,11.64
740,2.5,6,Diesel,2389,Front-wheel Drive,11,31,20,11.04
741,2.9,5,Petrol,4245,Front-wheel Drive,17,40,27,8.37
742,2.2,4,Petrol,2556,All-wheel Drive,25,29,26,9.05
743,4.0,4,Petrol,4453,Rear-wheel Drive,10,38,22,10.92
744,3.0,4,Diesel,4000,Front-wheel Drive,12,40,24,9.64
745,1.9,6,Diesel,5662,Rear-wheel Drive,27,49,36,6.88
746,4.6,4,Diesel,4504,Front-wheel Drive,25,32,28,8.88
747,2.5,3,Petrol,5525,All-wheel Drive,30,22,26,9.04
748,3.2,6,Diesel,3110,Rear-wheel Drive,29,37,32,8.42
749,4.6,4,Diesel,4046,Front-wheel Drive,29,39,33,7.61
750,3.5,4,Hybrid,3232,Rear-wheel Drive,22,24,22,10.77
751,1.5,3,Petrol,2223,Rear-wheel Drive,29,41,34,6.57
752,4.8,4,Petrol,3276,Front-wheel Drive,13,32,21,11.56
753,3.5,4,Petrol,5231,Front-wheel Drive,13,48,28,8.24
754,2.3,3,Petrol,5300,Front-wheel Drive,31,33,31,7.29
755,1.6,5,Diesel,5266,Rear-wheel Drive,11,49,28,7.83
756,4.2,6,Diesel,3400,Front-wheel Drive,22,49,34,6.72
757,3.5,4,Petrol,4191,Front-wheel Drive,22,34,27,8.03
758,3.1,6,Petrol,2129,All-wheel Drive,29,37,32,8.17
759,4.6,4,Petrol,4035,Front-wheel Drive,16,48,30,7.91
760,4.2,4,Hybrid,3474,Rear-wheel Drive,16,33,23,9.8
761,1.6,4,Petrol,5112,All-wheel Drive,26,38,31,7.69
762,2.2,5,Petrol,3714,Front-wheel Drive,19,22,20,11.82
763,2.0,4,Petrol,5085,All-wheel Drive,21,41,30,8.73
764,4.0,5,Petrol,5021,Rear-wheel Drive,34,20,27,9.21
765,1.1,6,Diesel,5037,All-wheel Drive,32,42,36,6.13
766,3.3,4,Diesel,5504,Rear-wheel Drive,31,48,38,5.73
767,4.0,5,Petrol,3767,Rear-wheel Drive,25,43,33,7.65
768,4.5,8,Diesel,3456,All-wheel Drive,11,26,17,13.72
769,2.4,4,Petrol,2538,Front-wheel Drive,31,39,34,6.15
