HouseID,Price,SquareFeet,Bedrooms,Bathrooms,GarageSize,YearBuilt,LotSize,Stories,Fireplaces,Pool,Basement,RoofType,HeatingType,Cooling,Neighborhood,Condition,Renovated,DistanceToCityCenter,SchoolRating,Age
221,690500.0,3535,5,1.2,1,2019,2714,1,2,0,0,Shingle,Radiant,1,Rural,Fair,0,27.1,2,6
222,470000.0,1754,4,1.9,3,2003,17576,1,0,0,1,Metal,Radiant,1,Suburban,Good,0,20.2,7,22
223,834200.0,4246,6,2.2,1,2004,12359,3,1,0,1,Flat,Radiant,1,Urban,Poor,0,4.4,8,21
224,473500.0,1845,4,2.6,1,1999,14420,2,2,0,0,Metal,Radiant,1,Rural,Very Good,0,24.1,8,26
225,559900.0,2493,1,2.5,1,2014,18434,2,2,0,1,Tile,HeatPump,1,Rural,Good,0,16.3,4,11
226,834500.0,4236,4,3.2,2,1994,5111,2,0,0,1,Flat,HeatPump,1,Urban,Very Good,0,26.0,9,31
227,334700.0,1362,2,2.4,3,1979,3996,1,0,0,1,Shingle,ForcedAir,1,Suburban,Fair,0,12.0,6,46
228,720800.0,3285,3,3.7,1,2022,10823,1,2,1,1,Shingle,ForcedAir,1,Urban,Poor,1,10.0,10,3
229,804500.0,4154,1,2.1,2,2010,4554,2,0,0,1,Tile,Baseboard,1,Suburban,Very Good,1,10.2,4,15
230,345400.0,1025,3,2.6,3,2008,8630,1,1,0,1,Metal,ForcedAir,1,Suburban,Excellent,0,1.3,4,17
231,404800.0,1759,2,1.0,1,1951,14496,2,0,0,0,Flat,Baseboard,1,Rural,Very Good,1,29.5,9,74
232,789200.0,3867,3,1.9,3,1979,19374,1,1,0,1,Flat,HeatPump,0,Urban,Excellent,0,16.0,9,46
233,455400.0,1615,4,3.6,2,1995,16602,1,2,0,1,Shingle,Baseboard,0,Suburban,Very Good,0,22.2,3,30
234,755400.0,3920,3,2.0,2,2017,4950,2,0,0,0,Flat,Baseboard,0,Urban,Fair,0,15.4,7,8
235,297300.0,816,5,1.8,3,1968,16052,1,0,0,1,Shingle,ForcedAir,1,Rural,Good,0,11.1,10,57
236,418400.0,2043,2,2.6,3,1954,7149,1,2,0,1,Shingle,ForcedAir,1,Rural,Good,0,28.0,1,71
237,699700.0,3005,5,1.2,2,2022,2470,1,2,0,0,Shingle,ForcedAir,1,Urban,Good,0,10.3,9,3
238,690800.0,3324,3,2.6,1,2006,4507,1,2,0,1,Metal,ForcedAir,1,Urban,Excellent,0,11.3,3,19
239,409300.0,1869,5,1.9,2,2012,14204,2,0,0,0,Metal,Baseboard,1,Suburban,Fair,0,4.4,4,13
240,863000.0,4244,1,2.1,1,2001,17610,1,1,0,1,Tile,ForcedAir,1,Urban,Excellent,1,20.0,8,24
241,722400.0,3365,3,3.4,2,2008,7603,1,2,0,1,Tile,HeatPump,1,Urban,Very Good,0,14.6,2,17
242,514700.0,1860,6,3.0,2,2009,17732,2,2,0,1,Flat,Radiant,1,Rural,Fair,1,28.9,9,16
243,640600.0,3127,5,2.3,1,1969,19616,2,1,0,0,Shingle,Radiant,1,Urban,Fair,0,3.4,3,56
244,833600.0,4220,4,2.7,0,1982,13835,3,2,0,1,Shingle,HeatPump,1,Suburban,Good,0,17.0,8,43
245,339800.0,1101,3,3.3,1,1961,17645,2,1,0,0,Shingle,Radiant,1,Rural,Good,0,20.2,7,64
246,413000.0,1406,6,3.2,0,1970,13383,2,0,1,1,Metal,Baseboard,1,Urban,Poor,1,11.4,5,55
247,738700.0,3970,1,1.6,1,2005,16619,1,0,0,1,Shingle,Radiant,1,Rural,Poor,0,8.3,6,20
248,386700.0,1499,4,1.9,2,1972,15252,1,1,0,0,Shingle,Baseboard,1,Suburban,Good,0,4.3,4,53
249,474400.0,1939,3,2.0,1,1969,2413,3,2,0,1,Shingle,Radiant,1,Urban,Poor,1,19.3,4,56
250,320900.0,990,4,1.6,0,1998,14488,2,1,0,1,Tile,Baseboard,1,Rural,Good,0,23.7,3,27
251,638300.0,3100,3,1.0,2,1996,17969,1,2,0,0,Tile,HeatPump,0,Suburban,Fair,1,19.7,4,29
252,492200.0,1780,3,1.5,1,2019,10217,2,2,1,1,Tile,ForcedAir,1,Urban,Good,0,16.5,5,6
253,762000.0,3775,2,3.4,1,1994,2379,3,2,0,1,Shingle,Baseboard,1,Rural,Good,0,9.5,8,31
254,467100.0,1984,5,2.6,2,1984,17696,1,0,0,1,Shingle,ForcedAir,1,Urban,Fair,0,6.2,2,41
255,801800.0,4127,3,2.0,0,2021,11795,3,2,0,0,Tile,HeatPump,1,Urban,Good,0,10.3,5,4
256,794100.0,4194,1,2.8,1,1976,17617,2,1,1,0,Shingle,ForcedAir,1,Suburban,Good,0,29.5,4,49
257,356200.0,927,6,3.2,0,1996,19199,3,2,0,1,Flat,Radiant,1,Urban,Good,1,29.3,2,29
258,622700.0,2865,5,2.1,1,1981,12821,2,0,0,1,Flat,HeatPump,1,Rural,Good,0,22.8,5,44
259,534800.0,2616,2,2.4,1,1978,6552,1,1,0,1,Shingle,HeatPump,1,Suburban,Very Good,0,4.2,9,47
260,441000.0,1369,5,1.2,3,2020,19303,2,0,0,1,Shingle,Radiant,1,Suburban,Excellent,0,23.1,3,5
261,531500.0,2695,5,2.8,3,2002,19228,3,1,0,0,Metal,ForcedAir,0,Urban,Good,0,22.8,1,23
262,670800.0,3533,3,2.1,1,2005,17690,1,2,0,1,Flat,Baseboard,1,Rural,Good,0,18.7,1,20
263,838000.0,4663,1,2.3,3,1992,5687,1,1,1,0,Tile,HeatPump,1,Suburban,Fair,0,1.9,3,33
264,826000.0,4814,3,2.3,0,1953,13169,1,2,0,1,Shingle,Baseboard,1,Suburban,Poor,0,10.2,6,72
265,792500.0,3701,1,2.9,3,2013,3686,2,1,0,1,Shingle,ForcedAir,1,Suburban,Fair,1,26.7,10,12
266,548000.0,2486,1,2.7,2,1972,7586,1,1,0,1,Flat,Baseboard,1,Suburban,Very Good,1,4.7,4,53
267,762100.0,3809,4,2.3,3,2009,4809,2,2,0,1,Flat,Baseboard,0,Suburban,Good,0,9.0,2,16
268,286200.0,954,3,1.1,1,1979,12615,1,2,1,1,Shingle,Radiant,0,Suburban,Poor,0,11.9,3,46
269,645100.0,3337,2,2.9,2,1992,7037,2,0,0,0,Flat,HeatPump,1,Rural,Poor,1,20.0,3,33
270,536000.0,2209,6,3.6,1,1997,6925,1,1,0,1,Flat,HeatPump,0,Suburban,Good,0,29.7,5,28
271,928600.0,4857,5,3.3,3,1956,10545,3,0,1,1,Shingle,Baseboard,1,Urban,Good,0,28.1,4,69
272,447800.0,1584,4,3.9,1,1980,17082,2,2,0,1,Metal,Radiant,1,Suburban,Good,0,26.8,3,45
273,710300.0,3975,2,1.4,3,1968,8913,2,1,0,0,Metal,HeatPump,1,Suburban,Good,0,24.9,3,57
274,766200.0,3606,6,1.7,0,2001,7424,1,1,0,1,Shingle,Radiant,1,Suburban,Good,0,26.2,8,24
275,448500.0,1337,6,2.6,2,2017,13682,3,2,0,1,Flat,HeatPump,0,Urban,Poor,0,4.9,10,8
276,576900.0,2641,3,1.7,2,1955,3556,1,0,0,1,Metal,Radiant,1,Urban,Fair,1,9.8,10,70
277,674900.0,3255,1,1.1,0,2009,18967,3,0,1,1,Tile,HeatPump,0,Urban,Fair,1,2.2,3,16
278,309500.0,1324,3,2.2,2,1961,19564,2,2,0,1,Flat,Radiant,1,Urban,Poor,0,7.9,6,64
279,774400.0,3750,6,1.9,1,1987,16152,1,2,0,1,Tile,Baseboard,1,Urban,Very Good,0,18.5,4,38
280,903700.0,4931,3,1.8,1,1962,5778,2,0,1,1,Metal,HeatPump,1,Urban,Good,0,24.0,3,63
281,944800.0,4915,4,3.9,3,1977,11066,1,0,0,0,Shingle,HeatPump,1,Urban,Very Good,1,6.0,6,48
282,568100.0,3168,2,1.7,2,1954,10282,1,0,0,1,Flat,Radiant,1,Rural,Fair,0,10.8,3,71
283,886800.0,4647,6,1.4,2,1995,10569,1,0,0,1,Shingle,HeatPump,1,Suburban,Good,0,6.6,5,30
284,695200.0,3501,4,1.4,2,1995,8543,2,2,0,0,Shingle,ForcedAir,1,Rural,Good,1,29.9,2,30
285,431600.0,1771,2,3.4,0,1976,17195,1,2,0,0,Metal,ForcedAir,1,Suburban,Very Good,1,28.4,5,49
286,505400.0,1966,4,3.1,3,1975,3718,2,0,0,1,Flat,Baseboard,1,Rural,Excellent,0,4.1,8,50
287,796600.0,3574,5,1.4,2,2011,10651,2,1,1,1,Flat,Baseboard,1,Suburban,Good,1,12.5,6,14
288,591000.0,2782,1,1.7,2,2017,19435,3,0,0,0,Shingle,ForcedAir,1,Urban,Very Good,0,7.1,5,8
289,513900.0,1653,1,3.2,1,2021,15946,1,1,1,1,Tile,Radiant,1,Suburban,Very Good,1,16.7,9,4
290,844200.0,4946,1,1.8,0,1961,12299,1,0,0,1,Metal,ForcedAir,0,Urban,Very Good,0,24.4,3,64
291,917000.0,4536,5,3.9,2,2001,4035,1,2,0,1,Shingle,HeatPump,1,Suburban,Poor,1,21.3,1,24
292,909700.0,4569,6,2.6,2,1986,14660,2,2,0,1,Tile,ForcedAir,1,Suburban,Good,1,5.3,6,39
293,394000.0,1374,6,1.6,0,1974,16580,1,0,0,1,Tile,HeatPump,1,Rural,Fair,0,3.7,6,51
294,801000.0,4061,5,3.6,1,1988,12093,1,2,0,1,Metal,HeatPump,0,Urban,Good,0,20.8,6,37
295,471000.0,1948,1,2.0,0,2016,16979,2,1,0,0,Shingle,Baseboard,1,Suburban,Excellent,0,25.8,5,9
296,489900.0,2515,1,1.9,3,1968,8754,1,1,0,1,Metal,Baseboard,1,Urban,Very Good,0,11.2,2,57
297,879700.0,4654,2,2.0,1,2020,9590,2,0,1,1,Metal,ForcedAir,1,Suburban,Fair,0,24.2,6,5
298,632200.0,3291,2,3.3,2,1973,12820,2,0,0,0,Tile,ForcedAir,0,Rural,Fair,1,10.8,7,52
299,692200.0,3460,3,1.5,2,2000,16364,1,2,0,0,Tile,HeatPump,1,Suburban,Fair,0,27.9,10,25
300,800500.0,3924,4,2.1,3,1994,13019,2,2,1,1,Tile,ForcedAir,1,Urban,Good,0,4.5,9,31
301,699000.0,3851,2,1.1,0,1957,18483,3,0,0,1,Flat,Radiant,1,Suburban,Good,0,14.7,3,68
302,319100.0,804,2,3.5,2,2021,15150,2,0,0,1,Metal,HeatPump,1,Rural,Fair,1,7.2,1,4
303,433900.0,1676,2,2.0,0,1994,16346,2,2,0,1,Metal,HeatPump,0,Suburban,Very Good,0,28.6,8,31
304,378200.0,1791,2,1.7,0,1951,15229,3,0,1,1,Metal,Baseboard,1,Suburban,Good,0,4.1,5,74
305,899900.0,4942,5,2.7,0,1979,18029,2,1,0,1,Tile,HeatPump,1,Rural,Fair,0,22.0,2,46
306,416900.0,1435,3,3.1,2,2016,19351,2,0,0,1,Flat,Baseboard,1,Urban,Poor,0,10.0,7,9
307,540700.0,2493,2,3.4,1,1994,10374,1,0,0,1,Tile,Baseboard,1,Urban,Good,0,11.1,6,31
308,552500.0,2482,6,2.0,2,1975,10296,1,2,0,1,Tile,HeatPump,1,Suburban,Fair,0,20.0,10,50
309,302200.0,919,4,3.4,1,1966,18998,2,2,1,1,Flat,ForcedAir,1,Urban,Good,1,27.2,2,59
310,468300.0,1630,2,2.4,1,1987,18797,1,2,0,1,Tile,ForcedAir,1,Rural,Very Good,1,19.8,9,38
311,920700.0,4475,5,1.3,1,2016,11233,2,0,1,0,Flat,HeatPump,1,Urban,Very Good,1,15.7,1,9
312,574400.0,2169,6,3.5,2,2006,3318,1,1,1,1,Tile,Baseboard,1,Suburban,Good,0,14.4,8,19
313,404600.0,1540,1,2.6,3,1982,6429,2,2,0,1,Shingle,Baseboard,1,Suburban,Poor,1,1.7,10,43
314,316400.0,916,1,2.8,3,2021,9102,1,1,0,0,Tile,Radiant,0,Suburban,Fair,0,19.8,9,4
315,778400.0,3638,3,3.8,1,2013,10846,1,2,0,1,Flat,HeatPump,1,Rural,Excellent,0,11.0,4,12
316,415500.0,1950,1,2.7,2,1972,15617,2,0,0,1,Shingle,HeatPump,0,Urban,Good,0,1.4,7,53
317,563100.0,2731,2,1.0,3,1961,8324,1,1,0,0,Metal,Baseboard,1,Suburban,Poor,1,21.7,8,64
318,444000.0,1812,5,3.6,3,1957,16883,1,0,1,1,Tile,HeatPump,0,Suburban,Good,0,28.6,2,68
319,584500.0,2464,3,1.9,2,2022,7848,2,2,0,1,Metal,Baseboard,1,Suburban,Fair,0,12.4,7,3
320,532400.0,1881,6,2.5,0,2021,9268,2,0,1,1,Flat,ForcedAir,0,Urban,Good,0,28.9,7,4
321,367800.0,1312,2,1.6,3,1987,17203,1,2,0,1,Metal,HeatPump,1,Urban,Poor,0,3.0,6,38
322,694400.0,3649,1,1.9,3,1982,16012,1,1,0,0,Flat,Baseboard,1,Urban,Good,1,29.1,4,43
323,415200.0,1359,4,3.1,2,1997,3889,1,1,0,0,Flat,Baseboard,1,Suburban,Good,1,4.8,9,28
324,816800.0,4472,2,2.3,2,1994,4250,2,1,0,1,Metal,Radiant,1,Rural,Good,0,23.7,6,31
325,758200.0,4143,4,2.9,2,1972,6443,2,0,0,1,Tile,Baseboard,1,Suburban,Poor,0,20.7,7,53
326,972400.0,4870,6,3.5,3,1992,12856,1,0,0,1,Flat,ForcedAir,0,Suburban,Good,0,22.4,9,33
327,497800.0,2270,4,2.0,2,1974,7662,2,0,0,1,Shingle,ForcedAir,1,Urban,Excellent,0,24.6,7,51
328,418900.0,1380,6,2.7,1,1964,16560,1,1,1,1,Tile,Radiant,1,Suburban,Good,0,4.5,7,61
329,619500.0,3094,3,3.3,1,1959,9310,1,2,0,1,Flat,HeatPump,0,Urban,Good,0,29.1,9,66
330,775100.0,3947,5,3.1,2,1969,10550,2,0,0,1,Shingle,Baseboard,1,Urban,Very Good,0,27.8,1,56
331,495800.0,2479,1,2.6,3,1965,12494,2,1,0,1,Tile,ForcedAir,1,Suburban,Excellent,0,11.0,2,60
332,784300.0,4306,1,2.2,3,2006,7105,2,2,0,1,Flat,Baseboard,1,Suburban,Poor,0,28.8,2,19
333,728800.0,3544,2,2.2,3,1995,14826,1,2,0,1,Shingle,ForcedAir,0,Rural,Poor,1,24.2,6,30
334,770200.0,4156,1,2.3,2,1950,18830,3,1,0,1,Flat,Baseboard,1,Urban,Excellent,0,15.7,6,75
335,861500.0,4845,3,2.0,0,1974,11754,1,2,0,1,Flat,Radiant,0,Urban,Fair,0,5.2,7,51
336,493900.0,2043,1,3.1,1,2005,17033,1,2,0,1,Tile,Radiant,0,Suburban,Good,1,7.0,1,20
337,728100.0,3918,2,1.4,2,1995,2880,1,0,0,1,Metal,HeatPump,1,Rural,Fair,1,24.7,9,30
338,621500.0,2941,1,3.9,0,2008,2999,1,0,0,1,Shingle,Baseboard,1,Urban,Poor,0,6.9,9,17
339,744800.0,3859,5,3.3,0,2011,4214,1,2,0,1,Metal,ForcedAir,1,Suburban,Fair,0,3.6,5,14
340,817500.0,3759,6,1.9,2,2010,19086,2,0,0,0,Flat,HeatPump,1,Rural,Very Good,1,29.3,6,15
341,581200.0,3065,4,1.1,0,1957,12751,2,0,0,1,Flat,HeatPump,1,Suburban,Fair,0,5.3,2,68
342,682000.0,3279,4,3.1,0,1990,6615,1,0,0,1,Metal,ForcedAir,0,Urban,Fair,1,15.1,7,35
343,598700.0,2435,6,3.2,0,1964,15912,3,0,1,1,Tile,Radiant,0,Urban,Very Good,1,1.0,10,61
344,575400.0,2557,4,3.9,1,1993,7185,1,2,0,1,Shingle,Radiant,1,Suburban,Poor,0,13.0,8,32
345,580600.0,2870,5,1.8,0,1950,2472,1,0,0,0,Flat,ForcedAir,1,Suburban,Good,0,17.4,5,75
346,688800.0,3649,3,1.2,0,2014,14751,3,2,0,0,Tile,Baseboard,0,Urban,Fair,0,7.9,7,11
347,763700.0,4051,2,3.7,2,1983,10910,2,2,0,1,Flat,ForcedAir,1,Rural,Fair,0,25.1,5,42
348,792700.0,4530,5,1.8,2,1953,16278,2,1,1,1,Metal,Baseboard,1,Suburban,Fair,0,20.2,4,72
349,641700.0,3289,2,3.2,1,1951,13615,2,0,1,0,Shingle,Baseboard,1,Urban,Fair,0,3.9,10,74
350,501500.0,2431,3,1.2,2,1988,9874,2,2,0,1,Flat,ForcedAir,1,Rural,Good,0,7.7,2,37
351,744500.0,3616,5,3.3,1,2003,11088,2,2,0,1,Metal,ForcedAir,1,Rural,Good,0,21.8,4,22
352,366800.0,1815,1,1.4,0,1959,5882,1,1,0,1,Metal,Baseboard,1,Urban,Fair,0,5.3,7,66
353,513800.0,2148,3,3.1,0,1991,5542,2,1,0,0,Shingle,Radiant,1,Suburban,Good,0,17.3,6,34
354,749400.0,3887,4,2.6,0,1994,12402,2,1,0,0,Flat,HeatPump,1,Suburban,Good,0,17.2,3,31
355,746200.0,3639,5,3.9,2,1975,14608,1,1,0,0,Tile,HeatPump,1,Rural,Good,1,21.5,8,50
356,291000.0,1135,3,1.1,1,1976,9083,2,0,0,1,Flat,Radiant,1,Rural,Poor,0,20.2,8,49
357,439200.0,1695,3,1.9,2,1988,10399,1,2,0,1,Metal,Radiant,1,Suburban,Good,1,19.3,6,37
358,827700.0,4346,5,1.2,2,1974,19196,2,1,0,1,Tile,Baseboard,1,Rural,Fair,0,4.5,9,51
359,388700.0,1651,4,3.6,1,1978,2548,1,1,0,1,Tile,Baseboard,1,Suburban,Fair,0,8.5,1,47
360,495700.0,2487,6,2.8,1,1971,3600,1,2,0,1,Flat,Radiant,0,Suburban,Poor,0,16.6,1,54
361,634700.0,2731,4,2.6,3,2009,13937,1,2,0,1,Flat,Radiant,0,Urban,Good,1,7.1,4,16
362,865200.0,4546,3,1.4,3,2001,10212,3,0,0,1,Metal,Radiant,1,Urban,Very Good,0,22.8,9,24
363,594000.0,3227,2,2.5,3,1970,12253,1,1,0,0,Shingle,Radiant,1,Suburban,Fair,0,5.8,1,55
364,531300.0,2368,6,2.2,1,1957,11762,3,2,1,1,Tile,Radiant,1,Suburban,Good,0,13.1,5,68
365,964500.0,4800,6,1.9,0,2015,8389,1,2,0,1,Flat,Radiant,1,Rural,Excellent,0,28.4,5,10
366,718300.0,3538,3,3.3,2,1967,16574,2,1,0,1,Tile,HeatPump,0,Suburban,Poor,1,28.4,7,58
367,748900.0,4298,5,1.2,2,1964,18956,2,1,0,1,Flat,Radiant,0,Urban,Fair,0,28.9,3,61
368,861100.0,4713,5,2.9,3,1952,4551,1,2,0,1,Tile,HeatPump,0,Suburban,Fair,0,29.4,2,73
369,483200.0,1866,5,3.5,0,2008,11062,1,1,0,0,Shingle,HeatPump,1,Suburban,Good,1,16.7,4,17
370,701800.0,3244,4,3.7,1,2004,2983,1,2,0,1,Tile,HeatPump,1,Rural,Poor,1,2.6,6,21
371,891500.0,4907,1,3.2,2,1981,7145,1,0,1,1,Tile,Baseboard,1,Suburban,Good,0,28.0,9,44
372,793300.0,4173,5,1.8,0,1960,12598,3,0,0,1,Metal,ForcedAir,1,Urban,Good,0,3.1,6,65
373,951300.0,4769,5,2.8,2,2002,10427,1,1,0,1,Metal,Radiant,1,Suburban,Good,0,13.5,9,23
374,668800.0,3346,6,1.4,2,1978,6955,2,2,0,0,Shingle,HeatPump,0,Rural,Poor,1,20.7,8,47
375,441900.0,1553,2,1.4,2,2016,4323,3,1,0,0,Flat,Baseboard,1,Suburban,Excellent,0,4.7,6,9
376,520800.0,2882,2,2.9,1,1953,2614,2,1,0,0,Flat,Radiant,0,Suburban,Good,0,25.7,4,72
377,715100.0,3574,3,3.6,1,1958,5313,1,1,1,1,Metal,Radiant,1,Suburban,Excellent,0,2.4,9,67
378,722500.0,3696,3,1.2,2,2006,18273,2,0,0,1,Shingle,ForcedAir,0,Urban,Good,0,3.9,7,19
379,873200.0,4985,3,1.3,1,1987,6677,2,0,1,0,Flat,Baseboard,1,Suburban,Good,0,26.1,4,38
380,383500.0,1575,5,2.7,0,1956,5553,2,0,0,1,Tile,Radiant,1,Rural,Good,0,5.0,7,69
381,529300.0,2425,2,1.7,0,2014,5511,1,1,0,1,Metal,ForcedAir,1,Suburban,Excellent,1,11.4,3,11
382,778100.0,3869,3,2.8,2,1984,16948,1,2,1,0,Shingle,Radiant,1,Urban,Fair,0,4.5,10,41
383,366100.0,1217,2,1.6,3,1996,18649,2,2,0,1,Metal,Baseboard,1,Rural,Good,0,4.2,2,29
384,266100.0,914,5,1.3,0,1983,7091,2,1,0,0,Shingle,Radiant,1,Suburban,Fair,1,14.6,1,42
385,488100.0,1416,6,2.6,1,2012,11089,2,1,0,1,Flat,ForcedAir,1,Urban,Excellent,0,9.7,10,13
386,888300.0,4774,5,3.6,1,1958,19231,1,2,0,1,Metal,ForcedAir,1,Rural,Poor,1,15.2,2,67
387,805900.0,4067,3,3.1,0,2021,16163,1,1,1,1,Shingle,Baseboard,1,Rural,Poor,0,16.3,6,4
388,467400.0,1625,5,3.5,3,1968,10922,2,0,0,1,Shingle,ForcedAir,1,Urban,Good,1,22.7,9,57
389,538000.0,2316,5,1.8,2,1975,8957,2,0,1,1,Shingle,ForcedAir,1,Urban,Fair,0,21.2,4,50
390,744100.0,3946,2,3.7,0,1995,2910,1,1,0,1,Shingle,ForcedAir,0,Rural,Fair,1,13.2,5,30
391,373700.0,1212,1,2.1,1,2005,15287,1,0,0,0,Shingle,Baseboard,1,Urban,Very Good,0,5.4,10,20
392,385000.0,1528,4,3.6,3,1959,7961,1,2,0,1,Tile,ForcedAir,1,Rural,Very Good,0,23.0,3,66
393,789600.0,4148,3,2.4,2,1992,13749,1,1,0,1,Shingle,Baseboard,0,Urban,Good,1,16.4,1,33
394,732200.0,3608,1,1.8,1,1979,9678,1,0,0,1,Shingle,ForcedAir,1,Urban,Very Good,1,16.3,6,46
395,431800.0,1475,6,1.8,2,1989,6240,1,2,0,0,Shingle,ForcedAir,1,Urban,Good,0,6.2,7,36
396,847200.0,4265,3,2.7,2,2004,12214,2,1,0,1,Shingle,ForcedAir,1,Suburban,Excellent,0,25.8,4,21
397,658100.0,3304,1,1.2,3,2007,10816,2,0,0,1,Flat,HeatPump,1,Rural,Fair,0,5.8,5,18
398,782300.0,3767,5,3.8,2,1980,8890,1,0,0,1,Metal,HeatPump,1,Suburban,Very Good,0,18.3,9,45
399,736100.0,3586,3,1.8,1,2021,6507,1,0,0,1,Tile,Radiant,1,Rural,Good,0,13.9,10,4
400,487300.0,1922,1,2.0,2,1996,7880,3,1,0,1,Tile,Baseboard,1,Rural,Very Good,0,29.7,7,29
401,934400.0,4879,4,1.7,2,1986,16407,2,0,1,1,Shingle,Baseboard,1,Urban,Good,0,14.0,1,39
402,596800.0,2371,5,1.0,0,2006,17656,1,1,0,1,Tile,ForcedAir,1,Urban,Very Good,1,10.2,3,19
403,684300.0,2943,3,3.1,0,2006,10044,1,0,1,1,Metal,ForcedAir,1,Urban,Very Good,1,10.1,10,19
404,508200.0,2487,6,2.8,1,1952,9221,1,0,0,1,Shingle,ForcedAir,1,Suburban,Fair,1,26.7,2,73
405,952800.0,4932,6,3.4,2,1978,9368,3,0,0,0,Shingle,Baseboard,1,Suburban,Fair,0,20.3,8,47
406,843900.0,4651,3,1.1,0,1994,10579,1,1,0,0,Shingle,ForcedAir,1,Urban,Good,0,22.7,4,31
407,795400.0,4240,1,3.8,1,2022,7844,1,0,0,1,Metal,Radiant,1,Suburban,Fair,0,27.1,2,3
408,785500.0,4566,3,2.0,2,1951,12943,1,0,0,0,Tile,ForcedAir,1,Rural,Excellent,0,7.1,3,74
409,679700.0,3126,5,3.7,1,1964,13833,3,2,0,1,Tile,HeatPump,1,Rural,Good,1,19.2,9,61
410,726100.0,3714,2,1.3,2,1967,6601,1,1,0,1,Shingle,Baseboard,1,Suburban,Fair,1,23.8,10,58
411,898800.0,4752,6,3.2,3,1978,13816,1,2,0,0,Metal,ForcedAir,0,Suburban,Fair,0,24.2,2,47
412,342900.0,1395,1,2.7,0,1989,12198,3,0,0,0,Flat,Baseboard,1,Urban,Poor,0,11.2,5,36
413,371700.0,1528,4,2.1,3,1952,18578,2,2,0,1,Metal,ForcedAir,0,Suburban,Good,0,11.8,6,73
414,516600.0,2165,3,1.2,2,2007,14042,1,2,1,0,Shingle,HeatPump,1,Urban,Poor,0,6.5,7,18
415,430700.0,1498,5,2.8,3,2020,5970,3,1,0,0,Metal,HeatPump,1,Suburban,Very Good,0,21.9,2,5
416,305100.0,1195,3,1.1,3,1987,9241,2,0,0,1,Flat,Baseboard,1,Urban,Good,0,21.3,1,38
417,947100.0,4971,4,2.5,0,1978,13915,2,2,0,1,Metal,Radiant,1,Suburban,Excellent,1,21.5,6,47
418,710200.0,3302,5,2.8,3,1980,8583,2,1,0,1,Shingle,Radiant,0,Urban,Good,0,13.8,7,45
419,629200.0,2619,4,3.2,2,2014,7308,2,1,0,0,Metal,Baseboard,1,Rural,Excellent,1,28.3,4,11
420,466000.0,1517,5,4.0,2,1992,13915,2,2,0,1,Tile,ForcedAir,1,Suburban,Fair,1,26.7,7,33
421,708100.0,3582,2,1.8,3,1976,2520,2,0,0,1,Flat,Radiant,1,Rural,Excellent,1,14.8,2,49
422,872800.0,4377,6,2.0,0,1976,18620,2,0,0,0,Shingle,ForcedAir,0,Suburban,Very Good,0,2.7,5,49
423,320400.0,943,5,2.0,0,2018,6972,2,0,0,1,Shingle,HeatPump,0,Rural,Poor,0,25.4,3,7
424,752000.0,3940,4,3.2,3,1952,5212,2,2,0,1,Shingle,Baseboard,1,Suburban,Poor,0,23.2,8,73
425,698600.0,3738,1,3.8,0,1978,9814,1,2,1,1,Metal,Baseboard,1,Urban,Very Good,0,20.6,3,47
426,852200.0,4436,6,3.9,3,1962,3675,1,2,0,0,Metal,Baseboard,1,Urban,Fair,0,21.5,4,63
427,776100.0,4022,2,3.8,3,2009,2063,1,0,0,0,Flat,Baseboard,1,Suburban,Excellent,0,20.4,8,16
428,463400.0,1967,3,3.6,1,2016,7699,2,1,0,1,Metal,Radiant,1,Suburban,Fair,1,21.2,2,9
429,757200.0,3416,2,4.0,3,2019,12147,1,2,0,0,Tile,ForcedAir,1,Urban,Good,1,28.8,9,6
430,444800.0,1862,2,2.1,0,1996,5010,1,0,0,1,Tile,ForcedAir,1,Suburban,Fair,1,11.5,3,29
431,662000.0,2956,3,3.8,2,2017,12352,1,0,0,1,Flat,Radiant,1,Suburban,Very Good,0,10.8,6,8
432,761900.0,3782,5,3.3,3,1982,13838,1,2,0,0,Tile,Baseboard,1,Rural,Excellent,0,29.9,2,43
433,752000.0,4094,2,1.5,1,1955,12594,1,0,1,0,Tile,HeatPump,1,Suburban,Good,0,22.1,6,70
434,523600.0,1956,6,1.1,1,2013,5894,1,1,0,1,Shingle,Radiant,0,Suburban,Excellent,0,3.2,4,12
435,401400.0,1532,2,1.6,1,2020,2558,2,1,0,0,Tile,HeatPump,1,Suburban,Good,0,24.1,7,5
436,374500.0,1753,1,3.3,1,2019,8611,2,0,0,0,Tile,ForcedAir,1,Urban,Fair,0,20.8,6,6
437,723000.0,3339,6,2.9,0,2000,7848,2,1,0,1,Tile,ForcedAir,1,Urban,Good,0,24.2,10,25
438,791700.0,4124,1,1.7,2,2016,6447,1,0,0,1,Metal,ForcedAir,1,Rural,Good,0,11.4,4,9
439,814200.0,4101,6,3.2,3,1971,2706,2,0,0,1,Metal,ForcedAir,1,Urban,Excellent,1,18.1,3,54
440,572500.0,2342,4,1.4,3,2021,18268,1,1,1,0,Flat,ForcedAir,1,Suburban,Very Good,0,24.3,6,4
441,453100.0,1991,3,3.5,2,1973,18465,3,1,0,1,Tile,Radiant,1,Suburban,Poor,0,20.5,5,52
